ID,nextID,name,speaker,Textbox_type,Text_KR,Text_EN,Text_JP,Stage
100196,100197,에스트,10101,0,"나, 사실 조금씩 기억이 돌아오고 있어.",My memories are slowly coming back.,僕、実は少しずつ記憶が戻ってきているんだ。,Stage_2
100197,100198,에스트,10101,0,"아까 슬픔 열매를 떨어뜨렸을 때, 나온 문장을 봤어.",I saw that sentence earlier when I dropped the Sorrow fruit.,さっき「悲しみの実」を落としたとき、出てきた文章を見たんだ。,Stage_2
100198,100199,에스트,10101,0,「이번 가을이 내가 겪은 최악의 가을이었어.」,「This fall was the worst fall I’ve ever experienced」,「今年の秋が、僕の人生で最悪の秋だった。」,Stage_2
100199,100200,에스트,10101,0,그건 분명 내가 들었던 말이었어.,I know those words. I’ve heard them before.,"それは間違いなく, 僕が言われた言葉だった。",Stage_2
100200,100201,에스트,10101,0,내가 맡아서 기획한 동아리 공연이 끝나고 선배가 내게 한 말이었거든.,It’s what a senior told me after the club performance I planned and led.,僕が企画を担当したサークルの公演が終わって、先輩が僕に言った言葉なんだ。,Stage_2
100201,100202,에스트,10101,0,정말 해내고 싶어서 노력했는데…,I worked so hard because I really wanted to succeed…,本当にやり遂げたくて頑張ったのに… ,Stage_2
100202,100203,에스트,10101,0,말 한마디가 사람을 무너지게 하는 건 한순간이더라.,But I realized it only takes a second for a single sentence to crush a person.,言葉一つで人が崩れ落ちるのは一瞬だった。,Stage_2
100203,100204,에스트,10101,0,"그 뒤로 자신감을 점점 잃어서, 사람을 만나는 게 두려웠어.","After that, I lost my confidence. I became afraid of meeting people.",それから自信をどんどん失くして、人に会うのが怖くなった。,Stage_2
100204,100205,에스트,10101,0,또 그런 일이 생길까 봐…,Afraid it would happen again…,またあんなことが起きるんじゃないかって…。,Stage_2
100205,100206,에스트,10101,0,최선의 노력이 최고의 결과가 되지는 않더라구.,I learned that the best effort doesn't always lead to the best result.,最善の努力が最高の最高の結果になるわけじゃないんだよね。,Stage_2
100206,0,에스트,10101,0,"맞아, 그랬어…",Right… that’s how it was…,そう、そうだった…。,Stage_2
100207,100208,시드,10201,0,…맞아.,…You’re right.,言葉一つで人が崩れ落ちるのは一瞬だった。,Stage_2
100208,100209,시드,10201,0,"네가 어느 날 조금 깊은 잠에 빠졌고,","One day, you fell into a deep sleep.",君はある日、少し深い眠りに落ちて、,Stage_2
100209,100210,시드,10201,0,"떨어지고 있는 널, 행복 나무가 구했어.","And while you were falling, the Happiness Tree saved you.",落ちていく君を「幸せの木」が救ったんだ。,Stage_2
100210,100211,시드,10201,0,"경계가 아니라, 저 아래의 끝없는 어둠으로 떨어지고 있었거든.",You weren't just falling toward the boundary—you were falling into the endless darkness far below.,境界じゃなくて、あの下の終わりのない暗闇へと落ちていっていたから。,Stage_2
100211,0,시드콩,10301,0,콩…,Bean…,ビーン…,Stage_2
100212,100213,시드,10201,0,많이 힘들었겠지.,It must have been so hard for you.,辛かったよね。,Stage_2
100213,100214,시드,10201,0,울어도 괜찮아.,It’s okay to cry.,泣いてもいいんだよ。,Stage_2
100214,100215,시드,10201,0,오늘은 이만 잠에 들자.,Let’s get some sleep for today.,今日はもう眠りにつこう。,Stage_2
100215,0,시드,10201,0,우리가 네 곁에 있을게.,We’ll be right here by your side.,僕たちが君のそばにいるから。,Stage_2
100216,100217,,,0,—---- —-,—---- —-,—---- —-,Stage_3
100217,100218,,,0,– —- —--콩!,– —- —-- ..ean!,– —- —-- ..ーン！,Stage_3
100218,100219,시드콩1,시드콩1,0,큰일이야콩!,"It’s a disaster, bean!",大変だビーン！,Stage_3
100219,100220,시드콩2,시드콩2,0,어서 움직여콩!,"Move quickly, bean!",早く動くんだビーン！,Stage_3
100220,100221,에스트,10101,0,…,…,…,Stage_3
100221,100222,시드,10201,0,잘 잤어?,Did you sleep well?,よく眠れたかい？,Stage_3
100222,100223,에스트,10101,0,…응,…Yeah.,…うん。,Stage_3
100223,100224,시드,10201,0,그렇다면 다행이야.,That’s a relief then.,それならよかった。,Stage_3
100224,100225,에스트,10101,0,무슨 일이 생긴 거야?,What’s happening?,何かあったの？,Stage_3
100225,100226,시드,10201,0,…보고 있는 것처럼 비가 내리고 있어.,"…As you can see, it’s raining.",…見ての通り、雨が降っているんだ。,Stage_3
100226,100227,에스트,10101,0,비?,Rain?,雨？,Stage_3
100227,100228,시드,10201,0,응. 슬픔의 비야.,Yes. The Rain of Sorrow.,うん。「悲しみの雨」だ。,Stage_3
100228,100229,시드,10201,0,"비가 내리면, 행복 나무가 시들어가.","When it rains, the Happiness Tree withers.",雨が降ると、「幸せの木」が枯れていってしまう。,Stage_3
100229,100230,시드,10201,0,슬픔은 행복에 스며드니까.,Because sorrow seeps into happiness.,悲しみは幸せに染み込むから。,Stage_3
100230,0,시드,10201,0,슬픔 열매도 더 많이 열리지.,And the Sorrow fruits... they will grow in even greater numbers.,「悲しみの実」も、もっとたくさん実ってしまうんだ。,Stage_3
100231,100232,에스트,10101,0,혹시 심각한 상황이야?,Is it a serious situation?,もしかして、深刻な状況なの？,Stage_3
100232,100233,시드,10201,0,…,...,...,Stage_3
100233,100234,시드,10201,0,"솔직히 말하면, 맞아.","To be honest, yes.",…正直に言うと、そうだね.,Stage_3
100234,100235,시드,10201,0,지금 우리의 힘으론 힘들어.,"With our strength alone, it’s too much to handle.",今の僕たちの力だけでは、厳しいんだ。,Stage_3
100235,100236,에스트,10101,0,"그럼, 나라도…!","Then, I’ll…!",それじゃ、僕だけでも…！,Stage_3
100236,0,에스트,10101,0,…,...,...,Stage_3
100237,0,에스트,10101,1,(내가 도움이 될까...?),(Will I be of any help...?),（僕に、助けになれるのかな…？）,Stage_3
100238,0,시드,10201,0,에스트.,Est.,エスト。,Stage_3
100239,100240,시드,10201,0,무슨 생각하는지 알아.,I know what you’re thinking.,何を考えているか、わかっているよ。,Stage_3
100240,100241,시드,10201,0,너여야만 해.,It has to be you.,君じゃなきゃダメなんだ。,Stage_3
100241,100242,시드,10201,0,나는 너를 믿어.,I believe in you.,僕は君を信じている。,Stage_3
100242,100243,시드,10201,0,우리를 위해 도와주겠어?,Will you help us?,僕たちのために、助けてくれるかい？,Stage_3
100243,100244,에스트,10101,0,…,...,...,Stage_3
100244,100245,에스트,10101,0,그렇게 말해줘서 고마워.,Thank you for saying that.,そう言ってくれてありがとう。,Stage_3
100245,0,에스트,10101,0,최선을 다할게.,I’ll do my best.,精一杯頑張るよ.,Stage_3
100246,0,시드,10201,0,그거면 충분해.,That is more than enough.,それで十分だよ。,Stage_3
100247,100248,에스트,10101,0,"하아,하아.","Huff, huff.",はぁ、はぁ。,Stage_3
100248,0,에스트,10101,0,더 남아 있는 열매는…?,Are there... any fruits left?,まだ残っている実は…？,Stage_3
100249,100250,시드,10201,0,고생했어. 에스트.,"You did a great job, Est.",お疲れ様、エスト。,Stage_3
100250,0,에스트,10101,0,응…?,Huh…?,ん…？,Stage_3
100251,0,시드,10201,0,비가 그쳤어.,The rain has stopped.,雨が上がったよ。,Stage_3
100252,100253,에스트,10101,0,…그렇구나.,…I see.,…そっか。,Stage_3
100253,100254,에스트,10101,0,"비가 오는 날 움직이는 건, 더 힘드네.",Moving on a rainy day... is much harder than I thought.,雨の日に動くのは、もっと大変だね。,Stage_3
100254,0,시드,10201,0,슬픔을 적시고 움직이는 건 힘든 일이니까..,Moving while soaked in sorrow is always a difficult task.,悲しみに濡れて動くのは、辛いことだから。,Stage_3
100255,100256,에스트,10101,0,시드.,Seed.,…シード。,Stage_3
100256,100257,시드,10201,0,응.,Yes.,うん。,Stage_3
100257,100258,에스트,10101,0,이 곳은 내 세계지?,"This is my world, isn't it?",ここは僕の世界だよね？,Stage_3
100258,100259,에스트,10101,0,열매가 보여주는 글자들은 모두 내 기억이었어.,The words the fruits showed me... they were all my memories.,実が見せてくれる文字は、全部僕の記憶だった。,Stage_3
100259,100260,에스트,10101,0,정말 상처가 됐던 말들이었어.,They were words that truly... deeply hurt me.,本当に傷ついた言葉たちだったよ。,Stage_3
100260,100261,에스트,10101,0,"그렇게 슬픔에 빠져서,",I was so lost in that sadness...,そうやって悲しみに暮れて、,Stage_3
100261,100262,에스트,10101,0,그래서 행복한 기억이 없다고 생각했었는데..,That I thought... I thought I didn't have any happy memories left... But.,だから幸せな記憶なんてないって思ってたけど…。,Stage_3
100262,100263,에스트,10101,0,행복한 기억이 있었어.,I did. I had them.,幸せな記憶、あったんだ。,Stage_3
100263,100264,에스트,10101,0,"내가 울 때마다, 돌아가신 엄마가 밥에 강낭콩을 섞어 줬던 것처럼.","Like how my late mother used to mix kidney beans into my rice, Whenever I cried.",僕が泣くたびに、亡くなった母さんがご飯にインゲン豆を混ぜてくれたみたいに。,Stage_3
100264,100265,에스트,10101,0,"엄마가 일하느라 자주 놀지 못했으니까, 그런 관심이라도 좋았거든.","She was always so busy working, so we couldn't play much... But even that small bit of attention... it made me so happy.",母さんは仕事で忙しくてあまり遊べなかったから、そんな関心だけでも嬉しかったんだ。,Stage_3
100265,0,에스트,10101,0,그렇지?,Right?,そうだよね？,Stage_3
100266,100267,시드,10201,0,맞아.,You’re right.,その通りだ。,Stage_3
100267,100268,시드,10201,0,이곳의 이름은 에스트.,"The name of this place is ""EST"".",ここの名前はエスト。,Stage_3
100268,100269,시드,10201,0,너의 세계야.,It is... your world.,君の世界だよ。,Stage_3
100269,100270,에스트,10101,0,난 죽은 거야?,Am I... dead?,僕は、死んだの？,Stage_3
100270,100271,시드,10201,0,"아직, 죽지 않았어.",No. You’re still alive.,まだ、死んでいないよ.,Stage_3
100271,100272,에스트,10101,0,…그렇구나.,…I see.,…そっか。,Stage_3
100272,100273,에스트,10101,0,여기서 항상 나를 지켜보고 있었어?,Have you... always been watching over me here?,ここでずっと僕を見守ってくれていたの？,Stage_3
100273,100274,시드,10201,0,응,Yes.,うん。,Stage_3
100274,100275,시드,10201,0,넌 우리의 전부니까.,Because you are our everything.,君は僕たちのすべてだから。,Stage_3
100275,0,에스트,10101,0,고마워.,Thank you.,ありがとう.,Stage_3
100276,0,에스트,10101,0,난 혼자가 아니었구나.,I wasn't alone after all. ,僕は一人じゃなかったんだね。,Stage_3
100277,0,시드,10201,0,봄의 시간이 왔어.,The time of Spring has come.,春の時間が来たよ。,Stage_3
100278,100279,에스트,10101,0,"시드, 머리 위에 꽃이 피었어!","Seed, a flower has bloomed on your head!",シード、頭の上に花が咲いたよ！,Ending
100279,0,시드,10201,0,"맞아, 정말 소중한 꽃이지.",That’s right. It’s a very precious flower.,そうだね、本当に大切な花だよ。,Ending
100280,0,에스트,10101,0,정말 예뻐.,It’s so beautiful.,すごく綺麗だ。,Ending
100281,100282,시드,10201,0,여기가 나아가는 길이야.,This is the way forward.,ここが、進むべき道なんだね。,Ending
100282,100283,에스트,10101,0,이렇게 가까이 있었구나.,It was this close.,こんなに近くにあったんだね。,Ending
100283,100284,에스트,10101,0,뿌리로 향하는 길이 있었다니…,To think there was a path leading to the roots...,根へと続く道があったなんて…。,Ending
100284,100285,시드,10201,0,"응, 너는 우리의 진짜 뿌리니까.",Yes. Because you are our true root.,だって、君は僕たちの本当の根っこだからね。,Ending
100285,100286,에스트,10101,0,…그렇구나.,…I see.,…そうなんだね。,Ending
100286,0,에스트,10101,0,…,...,…,Ending
100287,100288,에스트,10101,0,"헤어지기 싫어, 시드","I don’t want to say goodbye, Seed.",別れたくないよ、シード。,Ending
100288,100289,시드,10201,0,"가야 해, 에스트.","You have to go, Est.",行かなくちゃ、エスト。,Ending
100289,100290,에스트,10101,0,왜?,Why? ,どうして？ ,Ending
100290,100291,에스트,10101,0,나 아직 나아갈 자신이 없어.,I’m still not sure if I can move forward.,僕、まだ進む自信がないんだ。,Ending
100291,100292,시드,10201,0,네가 나아가야 우리가 존재할 수 있어.,We exist only because you move forward.,君が進んでこそ、僕たちは存在できるんだ。,Ending
100292,100293,에스트,10101,0,너희를 잃는 건 싫어…,I don’t want to lose you all… ,君たちを失うのは嫌だよ…。,Ending
100293,100294,에스트,10101,0,내가 나아갈 수 있을까?,Will I really... be able to go on ?,僕、進んでいけるのかな？,Ending
100294,100295,시드,10201,0,"그럼, 당연하지.",Of course you can.,もちろんだよ。,Ending
100295,100296,시드,10201,0,넌 늘 나아가고 있었어.,You’ve always been moving forward.,君はいつも前に進んでいた。,Ending
100296,0,에스트,10101,0,…,...,...,Ending
100297,100298,에스트,10101,0,알았어.,I’m ready.,…わかった。,Ending
100298,100299,시드,10201,0,좋아.,Good.,いいよ。,Ending
100299,0,시드,10201,0,그리고… 이 씨앗을 선물로 줄게,And... I’ll give you this seed as a gift. ,それと… この種をプレゼントするよ。,Ending
100300,0,시드,10201,0,네게 도움이 될 거야.,It will help you.,君の力になるはずだ。,Ending
100301,100302,에스트,10101,0,이건… 너에게 소중한 거잖아.,This is… something so precious to you.,これは… 君にとって大切なものじゃないか。,Ending
100302,100303,시드,10201,0,소중한 사람에게 건네는 소중한 선물이지.,It’s a precious gift for someone precious.,大切な人に渡す、大切な贈り物なんだ。,Ending
100303,100304,에스트,10101,0,…응.,…Yes.,…うん。,Ending
100304,0,에스트,10101,0,고마워. 소중히 할게.,Thank you. I’ll treasure it.,ありがとう。大切にするよ。,Ending
100305,100306,시드,10201,0,에스트.,Est.,エスト。,Ending
100306,100307,시드,10201,0,우린 여기서 이 나무를 지키기 위해 최선을 다할 거야.,We will do our best to protect this tree from here.,僕たちはここで、この木を守るために全力を尽くすよ。,Ending
100307,100308,시드,10201,0,하지만 나무 혼자선 숲이 될 수 없어.,But a tree alone cannot become a forest.,でも、木だけじゃ森にはなれない。,Ending
100308,100309,시드,10201,0,그러니 네가 우리의 숲이 되어줘.,"So, please… become our forest.",だから君が、僕たちのフォレストになってくれ。,Ending
100309,100310,시드,10201,0,너를 위해 응원할게.,I will always be rooting for you. ,君を応援しているよ。,Ending
100310,0,시드,10201,0,에스트를 위해.,"For, Est.",エストのために。,Ending
100311,100312,에스트,10101,0,…,…,...,Ending
100312,100313,에스트,10101,0,"응, 노력해 볼게.",I’ll try my best.,…うん、頑張ってみるよ。,Ending
100313,100314,에스트,10101,0,우리가 또 볼 수 있을까?,Will we ever see each other again?,また会えるかな？,Ending
100314,100315,시드,10201,0,글쎄.,Who knows? ,さあね。,Ending
100315,100316,시드,10201,0,하지만 우린 늘 널 보고 있을 거야.,But we will always be watching over you.,でも、僕たちはいつも君を見守っているよ。,Ending
100316,100317,에스트,10101,0,그거면 충분해.,That’s more than enough.,それだけで十分だ。,Ending
100317,0,에스트,10101,0,"너희를 위해, 나를 위해 나아갈게.","For you, and for myself… I will move forward.",君たちのため、そして自分のために進んでいくよ。,Ending
100318,0,시드,10201,0,좋아.,Good. ,いいよ。,Ending
100319,0,에스트,10101,0,"고마웠어, 시드.","Thank you for everything, Seed.",ありがとう、シード。,Ending
100320,0,시드,10201,0,안녕.,Take care.,さようなら。,Ending
100321,0,에스트,10101,0,잘 있어.,Goodbye.,元気でね。,Ending
100322,100323,에스트,10101,0,…,...,...,Ending
100323,0,에스트,10101,0,낯선 천장…,A strange ceiling...,見慣れない天井…。,Ending
100324,100325,에스트,10101,0,…,...,...,Ending
100325,100326,에스트,10101,0,얼굴은 없네.,"But, it's no face",いや、顔がない。,Ending
100326,100327,에스트,10101,0,…,...,...,Ending
100327,100328,에스트,10101,0,목소리가 안 나와.,I can't make a sound.,声が出ない。,Ending
100328,100329,에스트,10101,0,…,...,...,Ending
100329,100330,에스트,10101,0,꿈이었을까?,Was it all just a dream?,夢だったのかな…？,Ending
100330,100331,에스트,10101,0,그렇다면 난…,"If so, then I...",それなら僕は…,Ending
100331,100332,에스트,10101,0,…!,...!,…！,Ending
100332,100333,에스트,10101,0,하하…,Haha...,ハハ…,Ending
100333,100334,에스트,10101,0,"시드, 정말 많은 도움이 됐어.","Seed, you helped me so much.",シード、本当にありがとう。,Ending
100334,100335,에스트,10101,0,꼭 숲이 될게.,I will become a forest.,必ずフォレストになってみせるよ。,Ending
100335,0,에스트,10101,0,에스트를 위해.,FOR EST.,エストのために (For Est)。,Ending
100336,0,,,,세상의 모든 에스트를 위해. team.Seed.,For every EST in this world. team.Seed,世界のすべてのエストのために。team.Seed.,Ending
